,Unnamed: 0,Text,Type
1972,1972,france ends moroccos dream run defending world cup champion reach final decades messi argentina await,0
1973,1973,the fed raised rates half point aggressive stance previous hikes signs emerge inflation easing,0
1974,1974,grant wahl american soccer reporter collapsed died covering world cup died aortic aneurysm ruptured wife announced,0
1975,1975,president biden signs law passed week congress mandates federal recognition samesex interracial marriages,0
1976,1976,argentina defeats croatia advance world cup final lionel messi lead country pursuit world cup title,0
1977,1977,house jan committee hold final public meeting monday make announcements criminal referrals plans soon release final report,0
1978,1978,us officials announce historymaking accomplishment quest infinite clean energy involving nuclear fusion,0
1979,1979,mississippi state head football coach mike leach died monday night heart condition complications he,0
1980,1980,us inflation cooled expected november easing annually smallest increase year but prices remain painfully high,0
1981,1981,sam bankmanfried founder failed crypto exchange ftx arrested bahamas us prosecutors filed criminal charges according statement government bahamas,0
1982,1982,nasas orion capsule splashes mexicos baja california cap historic flyby moon pave way future lunar missions,0
1983,1983,libyan man accused involvement making bomb destroyed airliner lockerbie us custody scottish authorities say,0
1984,1984,defending world cup champion france holds england claim spot semifinals,0
1985,1985,morocco stuns portugal african nation reach world cup semifinals,0
1986,1986,american journalist grant wahl died qatar covering world cup us soccer said statement,0
1987,1987,rt cnn argentina beats netherlands penalty shootout instant world cup classic advance semifinals,0
1988,1988,ive registered arizona independent i know people little bit surprised actually i think makes lot sense sinema said thursday interview cnns jake tapper,0
1989,1989,wnba star brittney griner lands us prisoner exchange russia,0
1990,1990,the justice department asking judge hold donald trump contempt court failing comply subpoena return classified records sources say,0
1991,1991,the federal trade commission sued block microsofts billion acquisition activision blizzard challenging largest tech acquisitions history,0
1992,1992,rt cnn the house voted pass sweeping legislation authorize billion national defense funding rescind us,0
1993,1993,the house passed legislation protect samesex interracial marriage step measure goes president biden law,0
1994,1994,us basketball star brittney griner released russian custody prisoner exchange convicted arms dealer viktor bout,0
1995,1995,ramesh sunny balwani chief operating officer failed blood testing startup theranoshas sentenced nearly years prisonfor fraud,0
1996,1996,the justice department appealed ruling blocks title trumpera pandemic policy let us turn away migrants southern border,0
1997,1997,two documents classified markings florida storage unit search team president donald trumps lawyers hired source says,0
1998,1998,peru lawmakers vote oust president pedro castillo attempted dissolve congress,0
1999,1999,at person injured shooting outside walmart atlanta suburb marietta cobb county police said,0
2000,2000,authorities responded shooting injuries walmart atlanta suburb marietta cobb county police saidseveral injuries reported situation does involve active shooter police said twitter,0
2001,2001,perus embattled president announces plans dissolve congress rewrite constitution hours face impeachment vote,0
2002,2002,lawyers president donald trump recently hired outside team search properties potentially remaining classified materials,0
2003,2003,ukrainian president volodymyr zelensky spirit ukraine named time person year,0
2004,2004,german officials arrest suspected farright extremists suspicion plotting overthrow government,0
2005,2005,china announces official change covid policy national level clearest sign country moving away zerocovid approach,0
2006,2006,rt cnn sen raphael warnock thanked mother victory speech she grew s waycross georgia picking somebody el,0
2007,2007,cnn projection incumbent raphael warnock win georgias senate runoff securing seat democratic majority he defeats trumpbacked republican herschel walker,0
2008,2008,polls closing georgia senate runoff election democratic sen raphael warnock republican herschel walker follow live updates,0
2009,2009,trump familyowned business convicted counts tax fraud new york trial,0
2010,2010,cristiano ronaldo left portugals starting lineup switzerland,0
2011,2011,the suspected gunman accused killing people mass shooting lgbtq nightclub colorado springs colorado month formally charged counts including murder attempted murder assault biasmotivated crimes,0
2012,2012,the house select committee investigating january attack us capitol decided make criminal referrals department justice panels chairman rep bennie thompson told reporters tuesday,0
2013,2013,actress kirstie alley died brief battle cancer children announced,0
2014,2014,disgraced attorney michael avenatti sentenced years prison obstruction embezzling millions dollars clients,0
2015,2015,irans attorney general says countrys hijab law review state media dismisses claims feared morality police abolished,0
2016,2016,nick cannon getting rest coming pneumonia,0
2017,2017,team usa eliminated world cup loss netherlands match knockout round,0
2018,2018,a man arrested charged murder connection killing migos rapper takeoff houston police department announced friday,0
2019,2019,rightwing conspiracy theorist alex jones filed personal chapter bankruptcy protection texas court friday according court documents,0
2020,2020,america added robust jobs month defying expectations feds efforts cool economy,0
2021,2021,an appeals court halted special master review documents seized maralago major defeat president trump,0
2022,2022,rt cnn the supreme court hear oral arguments february president bidens student loan debt relief plan remains hold h,0
2023,2023,spain boosts security prime minister targeted series letter bombs including exploded madrids ukrainian embassy wednesday,0
2024,2024,rt cnn us stocks exploded higher wednesday the dow week low puts new bull market the,0
2025,2025,the house ways means committee years donald trumps federal tax returns supreme court declined intervene week,0
2026,2026,christine mcvie singersongwriter fleetwood macs biggest hits died following brief illness she,0
2027,2027,house democrats pick hakeem jeffries new york succeed nancy pelosi leader democrats chamber year historic make black person lead major parties chamber congress,0
2028,2028,an explosion occurred ukraines embassy madrid injuring person spanish interior ministry said,0
2029,2029,jiang zemin chinese leader presided period unprecedented economic growth died state media confirms,0
2030,2030,former trump adviser stephen miller testifies federal grand jury january investigation source says,0
2031,2031,the senate passes landmark bipartisan protect samesex interracial marriage the measure goes house,0
2032,2032,two oath keepers leaders guilty seditious conspiracy roles us capitol attack,0
2033,2033,jurors reached verdict trial alleged oath keepers leaders charged seditious conspiracy counts follow live updates,0
2034,2034,the united states defeats iran advance knockout stage world cup,0
2035,2035,the white man accused killing people injuring dozen grocery store predominantly black neighborhood buffalo pleaded guilty monday state charges murder domestic terrorism attempted murder hate crime,0
2036,2036,the us government gives chevron limited authorization resume pumping oil venezuela reaching humanitarian agreement,0
2037,2037,oscar winner irene cara best known singing fame flashdance theme songs dies age publicist says,0
2038,2038,the us england finish draw just match world cup history,0
2039,2039,an arrest warrant issued friend north carolina woman dead month vacation cabo san lucas mexico,0
2040,2040,e jean carroll sues trump battery defamation new new york law allows adults alleging sexual assault bring claims years later,0
2041,2041,the justice department seeking vice president mike pences testimony criminal investigation efforts president donald trump allies impede transfer power election sources say,0
2042,2042,georgia supreme court reinstates sixweek abortion ban state putting ruling lower court overturned ban hold,0
2043,2043,georgias supreme court allows early voting saturday thanksgiving rejecting emergency request republicans block,0
2044,2044,firsttime weekly claims unemployment benefits jumped,0
2045,2045,the chesapeake police chief provided timeline events walmart shooting killed saying investigators confirmed suspect employee follow live updates,0
2046,2046,two explosions shook jerusalem early wednesday killing person injuring dozen israeli police said,0
2047,2047,multiple people dead injured person opened walmart chesapeake virginia police say the shooter believed dead,0
2048,2048,biden administration extend moratorium student loan payments source says it comes bidens debt relief program tied courts,0
2049,2049,three sheriffs office employees arrested beating jarrett hobbs yearold black man georgia detention center,0
2050,2050,the supreme court clears way release president trumps tax returns democraticled house committee,0
2051,2051,soccer star cristiano ronaldo leaving manchester united effective immediately club says just days gave explosive tv interview,0
2052,2052,da identifies man drove suv apple store killing injuring says hes charged reckless homicide motor vehicle,0
2053,2053,da identifies man drove suv apple store killing injuring says hes charged reckless homicide motor vehicle,0
2054,2054,indonesia earthquake death toll rises missing injured authorities say,0
2055,2055,one person killed injured suv crashed apple store massachusetts official says,0
2056,2056,rt cnn the suspect accused deadly shooting rampage lgbtq club colorado facing multiple murder hate crime charges,0
2057,2057,the supreme court dismissed challenge texas state legislative maps critics say intentionally dilute minority voting power result illegal racial gerrymander,0
2058,2058,americas largest railroad union rejects tentative labor deal setback efforts avoid crippling nationwide strike month,0
